text,label
there 's no clear picture of who killed bob crane but here 's a glimpse at his life,pos
a loving little film of considerable appeal,pos
"a delightful surprise because despite all the backstage drama , this is a movie that tells stories that work is charming , is moving , is funny and looks professional",pos
a pleasant piece of escapist entertainment,pos
"we can see the wheels turning , and we might resent it sometimes , but this is still a nice little picture , made by bright and friendly souls with a lot of good cheer",pos
"although purportedly a study in modern alienation , it 's really little more than a particularly slanted , gay s m fantasy , enervating and deadeningly drawn out",neg
"pumpkin means to be an outrageous dark satire on fraternity life , but its ambitions far exceed the abilities of writer adam larson broder and his co director , tony r abrams , in their feature debut",neg
"this insightful , oscar nominated documentary , in which children on both sides of the ever escalating conflict have their say away from watchful parental eyes , gives peace yet another chance",pos
"so earnest and well meaning , and so stocked with talent , that you almost forget the sheer , ponderous awfulness of its script",neg
"most of the problems with the film do n't derive from the screenplay , but rather the mediocre performances by most of the actors involved",neg
"the film meant well in its horse tale about freedom , but was n't able to reach the heart because it was too overbearing",neg
"what lee does so marvelously compelling is present brown as a catalyst for the struggle of black manhood in restrictive and chaotic america sketchy but nevertheless gripping portrait of jim brown , a celebrated wonder in the spotlight",pos
a thoughtful look at a painful incident that made headlines in 1995,pos
topkapi this is not,neg
the movie would seem less of a trifle if ms sugarman followed through on her defiance of the saccharine,neg
"whether you 're moved and love it , or bored or frustrated by the film , you 'll still feel something",pos
"unfortunately , heartbreak hospital wants to convey the same kind of haughtiness in its own sketchy material but this territory has already been explored previously with better aplomb and sardonic wit",neg
"droll caper comedy remake of big deal on madonna street that 's a sly , amusing , laugh filled little gem in which the ultimate bellini begins to look like a real kaputschnik",pos
lurid and less than lucid work,neg
"one of the best examples of how to treat a subject , you 're not fully aware is being examined , much like a photo of yourself you did n't know was being taken",pos
"the locations go from stark desert to gorgeous beaches the story plays out slowly , but the characters are intriguing and realistic",pos
"in the disturbingly involving family dysfunctional drama how i killed my father , french director anne fontaine delivers an inspired portrait of male ridden angst and the emotional blockage that accompanies this human condition",pos
"in the new release of cinema paradiso , the tale has turned from sweet to bittersweet , and when the tears come during that final , beautiful scene , they finally feel absolutely earned",pos
"wendigo wants to be a monster movie for the art house crowd , but it falls into the trap of pretention almost every time",neg
"just a string of stale gags , with no good inside dope , and no particular bite",neg
"the movie addresses a hungry need for pg rated , nonthreatening family movies , but it does n't go too much further",pos
